pp,video,dial,t_begin_s,t_mid_s,t_end_s,duration_s
8,7,6,12.5206,12.6619,12.8033,0.2827
8,7,5,12.8596,13.003,13.1464,0.2868
8,7,2,13.2053,13.3436,13.482,0.2768
8,7,3,13.5363,13.6835,13.8308,0.2945
8,7,4,13.8855,14.0258,14.1661,0.2806
8,7,5,14.2171,14.3637,14.5104,0.2933
8,7,5,14.5678,14.7159,14.8639,0.2961
8,7,6,14.9231,15.073,15.2229,0.2997
8,7,3,15.286,15.4258,15.5655,0.2795
8,7,3,15.6179,15.7666,15.9153,0.2974
8,7,1,15.974,16.113,16.252,0.278
8,7,3,16.2951,16.4549,16.6147,0.3196
8,7,6,16.6666,16.7968,16.9271,0.2606
8,7,3,16.9836,17.123,17.2623,0.2788
8,7,6,17.3126,17.4609,17.6092,0.2967
8,7,3,17.6637,17.8044,17.945,0.2813
8,7,3,17.9947,18.1456,18.2964,0.3017
8,7,3,18.354,18.5026,18.6512,0.2972
8,7,1,18.7078,18.8558,19.0038,0.296
8,7,4,19.0539,19.2003,19.3467,0.2927
8,7,6,19.4018,19.5427,19.6836,0.2818
8,7,3,19.7387,19.8766,20.0146,0.2759
8,7,3,20.0671,20.2111,20.3551,0.288
8,7,6,20.4123,20.5555,20.6987,0.2865
8,7,5,20.7472,20.8923,21.0374,0.2902
8,7,4,21.0948,21.2344,21.3741,0.2793
8,7,1,21.4329,21.5858,21.7386,0.3057
8,7,5,21.7959,21.937,22.0781,0.2822
8,7,6,22.1293,22.2713,22.4134,0.2841
8,7,6,22.4691,22.6172,22.7653,0.2962
8,7,5,22.8256,22.9642,23.1028,0.2771
8,7,6,23.1609,23.3008,23.4407,0.2798
8,7,2,23.4967,23.6427,23.7888,0.2921
8,7,2,23.8421,23.9906,24.1391,0.297
8,7,3,24.1919,24.3416,24.4912,0.2993
8,7,6,24.543,24.6826,24.8221,0.2791
8,7,6,24.8721,25.0133,25.1544,0.2823
8,7,3,25.2176,25.3531,25.4886,0.271
8,7,1,25.5363,25.6891,25.8419,0.3055
8,7,1,25.8852,26.0592,26.2333,0.3481
8,7,3,26.2905,26.431,26.5716,0.2811
8,7,6,26.6286,26.7597,26.8907,0.2621
8,7,5,26.9458,27.0869,27.2281,0.2823
8,7,6,27.2848,27.43,27.5752,0.2904
8,7,4,27.6338,27.7752,27.9166,0.2828
8,7,2,27.9711,28.1209,28.2707,0.2995
8,7,1,28.3273,28.4746,28.6218,0.2946
8,7,4,28.674,28.8251,28.9762,0.3022
8,7,4,29.0355,29.1832,29.3309,0.2954
8,7,6,29.3884,29.5472,29.706,0.3176
8,7,6,29.7693,29.91,30.0507,0.2814
8,7,5,30.112,30.2466,30.3812,0.2692
8,7,5,30.434,30.5783,30.7226,0.2886
8,7,3,30.7779,30.9247,31.0716,0.2936
8,7,1,31.1241,31.2766,31.4291,0.3051
8,7,6,31.4801,31.6309,31.7818,0.3017
8,7,1,31.8389,31.9784,32.1179,0.279
8,7,1,32.171,32.3164,32.4619,0.2908
8,7,2,32.5146,32.6626,32.8106,0.296
8,7,2,32.8648,33.0051,33.1453,0.2805
8,7,3,33.1988,33.3495,33.5002,0.3014
8,7,6,33.5548,33.6893,33.8237,0.2688
8,7,3,33.8802,34.0187,34.1571,0.2769
8,7,3,34.2052,34.3596,34.514,0.3087
8,7,1,34.5719,34.7196,34.8674,0.2955
8,7,1,34.9098,35.0864,35.2629,0.3531
8,7,2,35.3216,35.4652,35.6089,0.2873
8,7,4,35.6635,35.8066,35.9497,0.2862
8,7,6,36.0046,36.1457,36.2868,0.2822
8,7,6,36.3451,36.4844,36.6237,0.2786
8,7,5,36.6894,36.8276,36.9658,0.2764
8,7,6,37.018,37.1652,37.3125,0.2944
8,7,4,37.3726,37.5203,37.6681,0.2954
8,7,4,37.7229,37.8752,38.0275,0.3046
8,7,5,38.0883,38.2348,38.3812,0.2929
8,7,6,38.4318,38.5882,38.7447,0.3129
8,7,6,38.7989,38.9468,39.0946,0.2957
8,7,4,39.1596,39.309,39.4585,0.2989
8,7,2,39.5169,39.6585,39.8001,0.2831
8,7,2,39.852,40.0015,40.151,0.299
8,7,4,40.2041,40.3561,40.5082,0.3041
8,7,6,40.5628,40.7064,40.8501,0.2872
8,7,6,40.9063,41.0487,41.1912,0.285
8,7,4,41.2564,41.4005,41.5447,0.2883
8,7,5,41.6021,41.7433,41.8845,0.2824
8,7,4,41.9425,42.0866,42.2308,0.2883
8,7,3,42.2893,42.4297,42.57,0.2807
8,7,2,42.6248,42.7685,42.9122,0.2874
8,7,6,42.964,43.1218,43.2795,0.3155
8,7,1,43.3299,43.4768,43.6238,0.2939
8,7,1,43.671,43.8442,44.0174,0.3463
8,7,6,44.0692,44.2277,44.3863,0.3171
8,7,5,44.4445,44.5895,44.7346,0.2901
8,7,6,44.7914,44.9345,45.0775,0.286
8,7,3,45.1316,45.2784,45.4252,0.2936
8,7,6,45.4797,45.6306,45.7815,0.3018
8,7,6,45.8389,45.9792,46.1195,0.2806
8,7,5,46.1838,46.3263,46.4689,0.2851
8,7,5,46.531,46.6736,46.8163,0.2854
8,7,5,46.8724,47.0197,47.167,0.2946
8,7,6,47.2231,47.3715,47.5199,0.2968
8,7,1,47.5767,47.7222,47.8678,0.2911
8,7,3,47.9166,48.0871,48.2576,0.341
8,7,3,48.3154,48.4393,48.5631,0.2477
8,7,5,48.6214,48.7613,48.9012,0.2797
8,7,1,48.9553,49.1108,49.2663,0.3111
8,7,4,49.3261,49.474,49.622,0.2959
8,7,4,49.6741,49.8303,49.9865,0.3124
8,7,2,50.0454,50.1959,50.3465,0.3011
8,7,6,50.401,50.5487,50.6964,0.2954
8,7,2,50.7536,50.8952,51.0367,0.2831
8,7,6,51.0908,51.238,51.3853,0.2945
8,7,3,51.4356,51.5783,51.7211,0.2855
8,7,2,51.7794,51.9203,52.0612,0.2818
8,7,3,52.1156,52.2601,52.4046,0.289
8,7,6,52.4613,52.6011,52.741,0.2797
8,7,6,52.7965,52.9402,53.084,0.2876
8,7,3,53.1496,53.2921,53.4346,0.285
8,7,1,53.4881,53.6397,53.7913,0.3032
8,7,4,53.8399,54.0038,54.1678,0.3279
8,7,2,54.2272,54.3689,54.5105,0.2833
8,7,6,54.5615,54.7132,54.8648,0.3033
8,7,3,54.9228,55.0603,55.1978,0.275
8,7,3,55.2437,55.4014,55.5591,0.3155
8,7,3,55.6167,55.7571,55.8975,0.2808
8,7,1,55.9555,56.0959,56.2363,0.2808
8,7,2,56.2847,56.4355,56.5864,0.3018
8,7,1,56.6457,56.7817,56.9177,0.272
8,7,1,56.9719,57.117,57.2621,0.2902
8,7,3,57.3145,57.4629,57.6114,0.2968
8,7,3,57.6678,57.7954,57.923,0.2552
8,7,6,57.9801,58.1233,58.2666,0.2865
8,7,5,58.3233,58.4669,58.6106,0.2873
8,7,2,58.6705,58.8192,58.9679,0.2974
8,7,1,59.0236,59.1681,59.3126,0.2889
8,7,1,59.36,59.5307,59.7013,0.3413
8,7,2,59.7572,59.9039,60.0506,0.2934
8,7,3,60.1062,60.2462,60.3863,0.2801
8,7,3,60.4437,60.5787,60.7137,0.27
8,7,6,60.7707,60.9108,61.051,0.2803
8,7,2,61.1094,61.2475,61.3856,0.2761
8,7,2,61.4386,61.5916,61.7445,0.3059
8,7,1,61.8002,61.9467,62.0933,0.293
8,7,1,62.1446,62.317,62.4894,0.3448
8,7,4,62.5426,62.7,62.8574,0.3148
8,7,4,62.9149,63.0698,63.2248,0.3098
8,7,4,63.2823,63.4359,63.5894,0.3071
8,7,1,63.6464,63.8018,63.9571,0.3106
8,7,4,64.0115,64.1742,64.3369,0.3254
8,7,5,64.3955,64.5542,64.7129,0.3173
8,7,6,64.7643,64.923,65.0816,0.3173
8,7,6,65.1319,65.2848,65.4377,0.3059
8,7,5,65.5036,65.64,65.7763,0.2726
8,7,2,65.8323,65.9696,66.107,0.2747
8,7,3,66.161,66.3026,66.4442,0.2832
8,7,1,66.501,66.639,66.7771,0.2761
8,7,3,66.8208,66.9938,67.1668,0.346
8,7,1,67.225,67.3638,67.5027,0.2777
8,7,2,67.5554,67.6989,67.8423,0.2869
8,7,2,67.8917,68.0366,68.1816,0.2899
8,7,3,68.2368,68.3963,68.5559,0.3191
8,7,3,68.6135,68.7609,68.9082,0.2947
8,7,3,68.9663,69.1073,69.2484,0.2821
8,7,5,69.3061,69.4457,69.5854,0.2792
8,7,3,69.638,69.7796,69.9213,0.2833
8,7,3,69.9691,70.1162,70.2632,0.2941
8,7,6,70.3203,70.467,70.6137,0.2934
8,7,5,70.674,70.8156,70.9572,0.2832
8,7,4,71.0165,71.1596,71.3026,0.2861
8,7,1,71.3577,71.5108,71.6639,0.3062
8,7,6,71.7167,71.8606,72.0045,0.2878
8,7,4,72.056,72.1969,72.3377,0.2818
8,7,3,72.3906,72.5332,72.6759,0.2853
8,7,3,72.7271,72.8643,73.0016,0.2745
8,7,3,73.0597,73.1973,73.3348,0.2751
8,7,2,73.3919,73.5323,73.6728,0.2809
8,7,3,73.7216,73.8712,74.0209,0.2993
8,7,3,74.0691,74.2134,74.3578,0.2887
8,7,6,74.416,74.5529,74.6898,0.2738
8,7,6,74.7372,74.8849,75.0327,0.2955
8,7,3,75.0937,75.2334,75.373,0.2792
8,7,3,75.4242,75.5773,75.7304,0.3062
8,7,1,75.7884,75.9304,76.0723,0.284
8,7,6,76.1188,76.2816,76.4445,0.3257
8,7,6,76.5048,76.6513,76.7978,0.293
8,7,6,76.8603,77.0099,77.1595,0.2992
8,7,5,77.2169,77.3593,77.5016,0.2847
8,7,6,77.5571,77.7016,77.8462,0.2891
8,7,5,77.9051,78.0506,78.1961,0.291
8,7,4,78.2589,78.4049,78.551,0.2922
8,7,4,78.6073,78.7707,78.9341,0.3268
8,7,2,78.992,79.1491,79.3063,0.3143
8,7,3,79.3662,79.5093,79.6523,0.2861
8,7,6,79.7097,79.8477,79.9858,0.276
8,7,5,80.0365,80.1788,80.3212,0.2847
8,7,1,80.3797,80.524,80.6684,0.2887
8,7,3,80.7254,80.8643,81.0033,0.2779
8,7,3,81.0555,81.1815,81.3076,0.2521
8,7,6,81.3627,81.5053,81.6479,0.2852
8,7,6,81.694,81.8409,81.9877,0.2937
8,7,6,82.0481,82.1825,82.3169,0.2687
8,7,1,82.3752,82.5181,82.6609,0.2857
8,7,1,82.7031,82.8922,83.0813,0.3782
8,7,4,83.1331,83.294,83.4548,0.3217
8,7,1,83.5126,83.6578,83.803,0.2904
8,7,5,83.857,84.0015,84.1459,0.289
8,7,6,84.1902,84.3496,84.5089,0.3187
8,7,2,84.5594,84.7076,84.8557,0.2963
8,7,6,84.912,85.0527,85.1934,0.2814
8,7,2,85.2499,85.387,85.5241,0.2742
8,7,6,85.5769,85.7226,85.8682,0.2913
8,7,6,85.9238,86.0636,86.2033,0.2795
8,7,2,86.2635,86.4111,86.5586,0.295
8,7,3,86.6123,86.761,86.9097,0.2974
8,7,3,86.9653,87.1027,87.2401,0.2748
8,7,6,87.2978,87.4391,87.5804,0.2827
8,7,4,87.6377,87.7794,87.9211,0.2834
8,7,3,87.979,88.1266,88.2742,0.2952
8,7,2,88.3195,88.4725,88.6255,0.306
8,7,1,88.6773,88.832,88.9868,0.3095
8,7,2,89.0417,89.18,89.3182,0.2765
8,7,3,89.3709,89.5116,89.6524,0.2815
8,7,6,89.7095,89.8464,89.9833,0.2738
8,7,2,90.0427,90.1834,90.3241,0.2815
9,7,5,2.052,2.1975,2.3429,0.2909
9,7,2,2.3979,2.5376,2.6773,0.2794
9,7,2,2.7295,2.8815,3.0336,0.304
9,7,5,3.0864,3.2378,3.3892,0.3027
9,7,2,3.4456,3.5856,3.7256,0.28
9,7,2,3.7712,3.935,4.0987,0.3275
9,7,5,4.1561,4.2995,4.443,0.2869
9,7,4,4.4978,4.6415,4.7853,0.2875
9,7,1,4.8429,4.9992,5.1555,0.3126
9,7,1,5.2056,5.3622,5.5187,0.313
9,7,4,5.5777,5.7197,5.8617,0.284
9,7,4,5.9185,6.0723,6.2261,0.3076
9,7,6,6.2843,6.4376,6.5909,0.3067
9,7,3,6.652,6.7857,6.9194,0.2674
9,7,2,6.9733,7.122,7.2707,0.2974
9,7,5,7.3244,7.4711,7.6177,0.2932
9,7,6,7.6694,7.8196,7.9697,0.3003
9,7,5,8.0285,8.1707,8.3129,0.2844
9,7,3,8.3753,8.5204,8.6654,0.2902
9,7,2,8.7188,8.8616,9.0045,0.2857
9,7,1,9.0567,9.2038,9.3509,0.2943
9,7,3,9.408,9.5478,9.6876,0.2796
9,7,3,9.7438,9.8719,10.0,0.2562
9,7,1,10.0552,10.2028,10.3503,0.2951
9,7,3,10.4032,10.5476,10.692,0.2888
9,7,6,10.7467,10.8757,11.0047,0.2579
9,7,6,11.0578,11.1991,11.3404,0.2826
9,7,5,11.4044,11.547,11.6897,0.2854
9,7,2,11.7486,11.8963,12.0439,0.2953
9,7,2,12.0988,12.2481,12.3974,0.2986
9,7,6,12.4507,12.608,12.7652,0.3145
9,7,5,12.8243,12.9631,13.1019,0.2776
9,7,1,13.1625,13.3043,13.4461,0.2836
9,7,1,13.5041,13.6405,13.7768,0.2726
9,7,6,13.8303,13.9711,14.112,0.2817
9,7,3,14.1691,14.3077,14.4462,0.2771
9,7,2,14.4972,14.6474,14.7976,0.3004
9,7,1,14.8492,15.0111,15.1729,0.3237
9,7,1,15.2277,15.3854,15.5432,0.3155
9,7,6,15.6034,15.7418,15.8802,0.2768
9,7,6,15.9374,16.0751,16.2128,0.2753
9,7,1,16.2716,16.4133,16.555,0.2834
9,7,1,16.6069,16.7619,16.9168,0.3099
9,7,2,16.9766,17.1179,17.2593,0.2827
9,7,1,17.3127,17.4585,17.6043,0.2917
9,7,1,17.6595,17.7965,17.9336,0.2741
9,7,4,17.988,18.1271,18.2662,0.2781
9,7,1,18.3232,18.4828,18.6424,0.3192
9,7,3,18.6884,18.8538,19.0191,0.3307
9,7,6,19.0735,19.2055,19.3375,0.2641
9,7,5,19.3876,19.5296,19.6715,0.2839
9,7,3,19.7288,19.8683,20.0078,0.2791
9,7,4,20.0604,20.1998,20.3391,0.2786
9,7,4,20.3856,20.5382,20.6908,0.3051
9,7,6,20.7475,20.9004,21.0533,0.3058
9,7,4,21.1139,21.2505,21.3871,0.2732
9,7,6,21.4445,21.5933,21.7421,0.2976
9,7,6,21.7966,21.9392,22.0817,0.2851
9,7,3,22.1444,22.2853,22.4263,0.2819
9,7,3,22.4715,22.6287,22.786,0.3145
9,7,3,22.8442,22.9831,23.1221,0.2779
9,7,6,23.1807,23.3214,23.462,0.2813
9,7,5,23.5202,23.6576,23.7951,0.275
9,7,4,23.8557,23.9967,24.1377,0.2819
9,7,4,24.195,24.3412,24.4875,0.2925
9,7,5,24.5436,24.7011,24.8586,0.3151
9,7,6,24.9108,25.0659,25.221,0.3102
9,7,3,25.2783,25.4213,25.5643,0.286
9,7,1,25.6126,25.7669,25.9213,0.3088
9,7,1,25.9655,26.1373,26.3091,0.3436
9,7,2,26.3666,26.507,26.6475,0.2809
9,7,6,26.6982,26.8417,26.9853,0.2872
9,7,1,27.0392,27.1839,27.3285,0.2894
9,7,3,27.3725,27.5565,27.7406,0.3681
9,7,2,27.7995,27.9314,28.0634,0.264
9,7,3,28.1139,28.2664,28.419,0.3051
9,7,1,28.4754,28.6157,28.756,0.2806
9,7,5,28.8036,28.9482,29.0927,0.2891
9,7,4,29.1491,29.2894,29.4297,0.2806
9,7,4,29.487,29.6375,29.788,0.301
9,7,1,29.8475,30.0043,30.1612,0.3136
9,7,2,30.2172,30.3541,30.4911,0.2739
9,7,3,30.5409,30.6861,30.8314,0.2905
9,7,6,30.8866,31.0321,31.1775,0.2909
9,7,1,31.2352,31.3788,31.5224,0.2872
9,7,3,31.5738,31.7333,31.8929,0.3191
9,7,6,31.9521,32.0856,32.219,0.2669
9,7,5,32.2738,32.4184,32.563,0.2892
9,7,5,32.6222,32.7632,32.9041,0.2819
9,7,4,32.9618,33.1071,33.2525,0.2907
9,7,1,33.3109,33.4593,33.6077,0.2968
9,7,3,33.6638,33.802,33.9403,0.2764
9,7,6,33.992,34.1186,34.2451,0.2531
9,7,5,34.303,34.4415,34.5799,0.2769
9,7,4,34.6365,34.785,34.9334,0.2969
9,7,4,34.9903,35.1472,35.3041,0.3137
9,7,4,35.3619,35.5241,35.6863,0.3244
9,7,6,35.7482,35.8984,36.0486,0.3004
9,7,4,36.1065,36.2494,36.3923,0.2858
9,7,6,36.4486,36.5936,36.7387,0.2901
9,7,4,36.792,36.9401,37.0881,0.2961
9,7,4,37.1356,37.2967,37.4579,0.3224
9,7,6,37.5157,37.6666,37.8174,0.3017
9,7,5,37.8782,38.0127,38.1473,0.2692
9,7,2,38.2094,38.3544,38.4995,0.2901
9,7,3,38.5556,38.7034,38.8511,0.2955
9,7,6,38.906,39.0433,39.1806,0.2746
9,7,5,39.2381,39.3804,39.5226,0.2845
9,7,4,39.5842,39.7306,39.877,0.2928
9,7,6,39.9372,40.0755,40.2138,0.2766
9,7,6,40.2676,40.4182,40.5688,0.3012
9,7,4,40.6277,40.7613,40.895,0.2673
9,7,4,40.9537,41.0941,41.2345,0.2808
9,7,4,41.2942,41.4403,41.5864,0.2922
9,7,4,41.6456,41.7944,41.9431,0.2975
9,7,3,42.002,42.1526,42.3031,0.3012
9,7,6,42.3572,42.507,42.6568,0.2996
9,7,3,42.7115,42.8549,42.9983,0.2869
9,7,6,43.0529,43.2064,43.3598,0.3069
9,7,6,43.4147,43.5572,43.6996,0.2849
9,7,3,43.7598,43.9066,44.0533,0.2935
9,7,3,44.1003,44.2636,44.427,0.3267
9,7,5,44.4842,44.6326,44.781,0.2969
9,7,6,44.8374,44.9865,45.1356,0.2982
9,7,2,45.1901,45.3362,45.4823,0.2923
9,7,2,45.5355,45.6799,45.8243,0.2887
9,7,3,45.8795,46.0274,46.1753,0.2958
9,7,6,46.2323,46.3731,46.5139,0.2816
9,7,5,46.571,46.7143,46.8575,0.2865
9,7,4,46.9146,47.0557,47.1968,0.2822
9,7,2,47.2574,47.4018,47.5463,0.2889
9,7,6,47.598,47.7552,47.9125,0.3145
9,7,5,47.9731,48.1092,48.2452,0.2721
9,7,4,48.307,48.4594,48.6117,0.3046
9,7,1,48.6661,48.8239,48.9817,0.3156
9,7,5,49.0356,49.1892,49.3428,0.3072
9,7,5,49.3952,49.5435,49.6917,0.2966
9,7,4,49.7421,49.8966,50.0512,0.309
9,7,6,50.1041,50.2614,50.4188,0.3148
9,7,6,50.4792,50.6177,50.7562,0.277
9,7,6,50.8214,50.9661,51.1108,0.2895
9,7,3,51.1716,51.3088,51.446,0.2744
9,7,4,51.5036,51.6455,51.7874,0.2838
9,7,4,51.8404,51.9808,52.1212,0.2809
9,7,5,52.181,52.3321,52.4832,0.3021
9,7,6,52.54,52.6836,52.8273,0.2873
9,7,3,52.8851,53.0295,53.174,0.2889
9,7,3,53.2285,53.3778,53.527,0.2985
9,7,1,53.5834,53.7302,53.877,0.2936
9,7,6,53.926,54.0853,54.2446,0.3186
9,7,6,54.305,54.4411,54.5772,0.2722
9,7,3,54.6399,54.7886,54.9372,0.2973
9,7,3,54.9851,55.144,55.3029,0.3178
9,7,5,55.3616,55.5024,55.6431,0.2816
9,7,1,55.6968,55.8517,56.0065,0.3097
9,7,2,56.0613,56.2174,56.3735,0.3122
9,7,1,56.4329,56.5692,56.7055,0.2726
9,7,5,56.7624,56.9056,57.0488,0.2865
9,7,5,57.0959,57.2458,57.3957,0.2998
9,7,1,57.4505,57.6019,57.7534,0.3029
9,7,1,57.808,57.9737,58.1394,0.3314
9,7,4,58.1933,58.3478,58.5023,0.3089
9,7,2,58.5588,58.7077,58.8567,0.2978
9,7,3,58.913,59.0567,59.2005,0.2875
9,7,6,59.2507,59.3886,59.5265,0.2759
9,7,5,59.5858,59.7242,59.8627,0.2769
9,7,6,59.9222,60.0709,60.2197,0.2975
9,7,1,60.2799,60.4177,60.5556,0.2757
9,7,1,60.6072,60.7614,60.9157,0.3085
9,7,3,60.9685,61.111,61.2534,0.2849
9,7,3,61.3025,61.4315,61.5604,0.2579
9,7,2,61.6185,61.7591,61.8997,0.2812
9,7,1,61.9513,62.1069,62.2624,0.3111
9,7,1,62.3131,62.4912,62.6694,0.3563
9,7,1,62.7271,62.8733,63.0196,0.2925
9,7,4,63.0779,63.2249,63.3719,0.294
9,7,1,63.4252,63.5769,63.7286,0.3034
9,7,2,63.7848,63.937,64.0891,0.3043
9,7,4,64.1504,64.2941,64.4379,0.2874
9,7,5,64.4935,64.639,64.7844,0.2909
9,7,6,64.8343,64.9934,65.1525,0.3182
9,7,2,65.2041,65.3538,65.5035,0.2994
9,7,1,65.5571,65.7044,65.8518,0.2948
9,7,4,65.9082,66.0488,66.1895,0.2813
9,7,4,66.2443,66.389,66.5337,0.2894
9,7,6,66.5937,66.7468,66.9,0.3062
9,7,5,66.9615,67.1073,67.2531,0.2916
9,7,2,67.3116,67.4543,67.597,0.2854
9,7,6,67.6517,67.7955,67.9394,0.2877
9,7,6,67.9863,68.1356,68.2849,0.2986
9,7,3,68.3438,68.4892,68.6346,0.2907
9,7,2,68.6853,68.8367,68.9881,0.3028
9,7,1,69.0432,69.1916,69.3401,0.2969
9,7,3,69.3926,69.5376,69.6825,0.2899
9,7,3,69.7315,69.8636,69.9956,0.2641
9,7,1,70.0535,70.1948,70.3362,0.2827
9,7,1,70.377,70.5512,70.7253,0.3483
9,7,3,70.7808,70.9258,71.0708,0.29
9,7,6,71.1266,71.2559,71.3853,0.2587
9,7,6,71.431,71.5795,71.7281,0.2971
9,7,6,71.778,71.9246,72.0713,0.2933
9,7,3,72.1327,72.268,72.4033,0.2707
9,7,3,72.4582,72.6012,72.7443,0.2862
9,7,3,72.8024,72.9402,73.0779,0.2755
9,7,1,73.1359,73.2733,73.4108,0.2749
9,7,3,73.4537,73.6028,73.7518,0.2982
9,7,6,73.7999,73.935,74.0702,0.2703
9,7,3,74.1276,74.2709,74.4141,0.2864
9,7,2,74.4625,74.6129,74.7632,0.3007
9,7,1,74.8167,74.9696,75.1226,0.3059
9,7,6,75.1793,75.3209,75.4625,0.2832
9,7,1,75.5175,75.6571,75.7966,0.279
9,7,1,75.8444,76.0138,76.1832,0.3388
9,7,2,76.2379,76.3954,76.5529,0.3151
9,7,1,76.6018,76.7675,76.9331,0.3313
9,7,2,76.9834,77.1415,77.2997,0.3162
9,7,2,77.3501,77.511,77.6719,0.3218
9,7,6,77.7282,77.8799,78.0315,0.3033
9,7,5,78.089,78.2291,78.3693,0.2804
9,7,2,78.4327,78.5793,78.7259,0.2932
9,7,1,78.7818,78.9272,79.0726,0.2908
9,7,4,79.1268,79.2852,79.4436,0.3168
9,7,1,79.5013,79.6506,79.8,0.2986
9,7,1,79.8467,80.0214,80.1961,0.3494
9,7,1,80.2501,80.3909,80.5317,0.2815
9,7,1,80.5886,80.7285,80.8683,0.2796
9,7,2,80.927,81.0705,81.2139,0.2869
9,7,6,81.264,81.4082,81.5524,0.2884
9,7,6,81.5952,81.7519,81.9086,0.3134
9,7,5,81.9675,82.1028,82.2381,0.2706
9,7,1,82.2943,82.439,82.5837,0.2894
9,7,1,82.6277,82.8018,82.9759,0.3482
9,7,2,83.0263,83.1915,83.3568,0.3305
9,7,1,83.4125,83.5568,83.7012,0.2887
9,7,4,83.7535,83.9019,84.0503,0.2967
9,7,6,84.1016,84.2512,84.4008,0.2992
9,7,6,84.4497,84.6051,84.7605,0.3108
9,7,2,84.8244,84.9576,85.0908,0.2664
9,7,2,85.1422,85.2901,85.4381,0.2958
9,7,3,85.4917,85.64,85.7883,0.2967
9,7,6,85.8408,85.9804,86.1201,0.2793
9,7,3,86.1766,86.3158,86.455,0.2784
9,7,3,86.5021,86.6569,86.8118,0.3096
9,7,2,86.8697,87.0108,87.1518,0.282
9,7,1,87.204,87.3552,87.5065,0.3025
9,7,6,87.5635,87.7072,87.8508,0.2873
9,7,6,87.9092,88.0454,88.1816,0.2724
9,7,3,88.241,88.3908,88.5406,0.2996
9,7,6,88.5874,88.7441,88.9009,0.3135
9,7,2,88.9588,89.1,89.2412,0.2825
9,7,1,89.2938,89.4408,89.5879,0.2941
9,7,5,89.6442,89.7816,89.9189,0.2747
9,7,6,89.9721,90.1265,90.2808,0.3087
10,7,3,2.052,2.1975,2.3429,0.2909
10,7,3,2.3905,2.5353,2.6802,0.2896
10,7,6,2.7371,2.882,3.0269,0.2898
10,7,3,3.0858,3.2267,3.3675,0.2816
10,7,2,3.4202,3.5776,3.7349,0.3147
10,7,2,3.7849,3.9411,4.0972,0.3122
10,7,5,4.1548,4.2983,4.4418,0.2871
10,7,6,4.4965,4.64,4.7835,0.2871
10,7,3,4.8407,4.9858,5.1308,0.2901
10,7,1,5.1812,5.334,5.4869,0.3057
10,7,2,5.5366,5.6947,5.8529,0.3163
10,7,6,5.9097,6.0473,6.1849,0.2753
10,7,3,6.2433,6.3818,6.5204,0.2772
10,7,5,6.576,6.724,6.8721,0.2961
10,7,4,6.9277,7.0726,7.2176,0.2898
10,7,1,7.2763,7.4223,7.5684,0.2922
10,7,1,7.6242,7.7629,7.9017,0.2774
10,7,2,7.9579,8.0998,8.2416,0.2837
10,7,2,8.2941,8.4333,8.5724,0.2783
10,7,5,8.6288,8.7694,8.91,0.2812
10,7,2,8.9627,9.1046,9.2464,0.2837
10,7,2,9.3019,9.4442,9.5865,0.2846
10,7,3,9.6431,9.7861,9.9291,0.286
10,7,1,9.9854,10.1277,10.2701,0.2848
10,7,6,10.3228,10.4686,10.6145,0.2917
10,7,6,10.6635,10.8091,10.9547,0.2912
10,7,3,11.0199,11.1608,11.3017,0.2818
10,7,1,11.3535,11.5081,11.6627,0.3092
10,7,4,11.7088,11.8752,12.0416,0.3328
10,7,4,12.1005,12.2566,12.4127,0.3122
10,7,3,12.4699,12.6314,12.7928,0.3229
10,7,1,12.8505,12.9903,13.1302,0.2796
10,7,5,13.1832,13.3298,13.4764,0.2933
10,7,4,13.5246,13.674,13.8234,0.2988
10,7,6,13.8799,14.0234,14.167,0.2872
10,7,6,14.2275,14.3667,14.5059,0.2784
10,7,1,14.5693,14.7119,14.8546,0.2853
10,7,1,14.9018,15.0964,15.2909,0.3891
10,7,3,15.3515,15.4912,15.6309,0.2794
10,7,3,15.6853,15.8118,15.9383,0.253
10,7,6,15.9966,16.1357,16.2748,0.2782
10,7,6,16.3304,16.4688,16.6072,0.2769
10,7,1,16.6659,16.8108,16.9557,0.2898
10,7,1,17.0085,17.1626,17.3166,0.3081
10,7,6,17.3766,17.5168,17.657,0.2804
10,7,6,17.7116,17.8499,17.9883,0.2768
10,7,5,18.0488,18.1874,18.326,0.2772
10,7,1,18.3823,18.5303,18.6783,0.296
10,7,6,18.7244,18.8961,19.0678,0.3434
10,7,6,19.1214,19.2683,19.4152,0.2938
10,7,5,19.477,19.6128,19.7486,0.2716
10,7,4,19.807,19.9479,20.0887,0.2817
10,7,3,20.1482,20.2953,20.4423,0.2941
10,7,5,20.4997,20.6338,20.7679,0.2682
10,7,5,20.8183,20.9689,21.1196,0.3013
10,7,4,21.1751,21.3207,21.4664,0.2913
10,7,4,21.5258,21.678,21.8302,0.3044
10,7,5,21.8907,22.0395,22.1883,0.2976
10,7,6,22.2451,22.3891,22.5332,0.2881
10,7,1,22.5891,22.7369,22.8846,0.2955
10,7,1,22.937,23.0903,23.2436,0.3066
10,7,5,23.2982,23.4434,23.5885,0.2903
10,7,6,23.6412,23.7839,23.9265,0.2853
10,7,6,23.9825,24.126,24.2695,0.287
10,7,3,24.3216,24.4649,24.6082,0.2866
10,7,3,24.6612,24.808,24.9548,0.2936
10,7,5,25.0119,25.1499,25.2878,0.2759
